wall_time,t,ciclo,sender,receiver,performative,bytes,delay_s,dropped
1789091489.524010,,,prosumer31,concentrator_trafo_3_22,subscribe,100,3.879320,0
1789091489.524256,,,prosumer32,concentrator_trafo_3_22,subscribe,100,4.988663,0
1789091489.524498,,,prosumer33,concentrator_trafo_3_22,subscribe,100,0.181508,0
1789091489.524774,,,prosumer34,concentrator_trafo_4_34,subscribe,100,1.454936,0
1789091489.525020,,,prosumer35,concentrator_trafo_4_34,subscribe,100,4.045833,0
1789091489.525305,,,prosumer36,concentrator_trafo_4_34,subscribe,100,4.561174,0
1789091489.525562,,,prosumer37,concentrator_trafo_4_34,subscribe,100,4.908409,0
1789091489.525815,,,prosumer38,concentrator_trafo_4_34,subscribe,100,0.332597,0
1789091489.526057,,,prosumer39,concentrator_trafo_4_34,subscribe,100,1.115582,0
1789091489.526294,,,prosumer40,concentrator_trafo_4_34,subscribe,100,3.605554,0
1789091489.526533,,,prosumer41,concentrator_trafo_4_34,subscribe,100,2.912724,0
1789091489.526792,,,prosumer42,concentrator_trafo_4_34,subscribe,100,4.137509,0
1789091489.527037,,,prosumer43,concentrator_trafo_4_34,subscribe,100,0.813925,0
1789091489.527272,,,prosumer44,concentrator_trafo_4_34,subscribe,100,6.334162,0
1789091489.527518,,,prosumer45,concentrator_trafo_4_34,subscribe,100,4.746984,0
1789091489.527792,,,prosumer46,concentrator_trafo_4_34,subscribe,100,3.637103,0
1789091489.531604,,,concentrator_trafo_1_5,prosumer8,agree,100,3.608998,0
1789091489.532400,,,concentrator_trafo_2_12,prosumer12,agree,100,2.425535,0
1789091489.533088,,,concentrator_trafo_1_5,prosumer9,agree,100,3.167460,0
1789091489.533653,,,concentrator_trafo_3_22,prosumer22,agree,100,3.184880,0
1789091489.534632,,,concentrator_trafo_3_22,prosumer33,agree,100,3.962265,0
1789091489.535177,,,concentrator_trafo_2_12,prosumer14,agree,100,2.773715,0
1789091489.535648,,,concentrator_trafo_1_5,prosumer6,agree,100,3.716587,0
1789091489.536365,,,concentrator_trafo_2_12,prosumer13,agree,100,2.300360,0
1789091489.536997,,,concentrator_trafo_4_34,prosumer38,agree,100,2.132732,0
1789091489.537862,,,dso,concentrator_trafo_1_5,agree,100,3.595636,0
1789091489.538870,,,dso,concentrator_trafo_4_34,agree,100,6.168678,0
1789091489.539475,,,concentrator_trafo_2_12,prosumer17,agree,100,2.920577,0
1789091489.540514,,,concentrator_trafo_4_34,prosumer43,agree,100,0.713258,0
1789091489.541428,,,concentrator_trafo_3_22,prosumer23,agree,100,3.482345,0
1789091489.542053,,,concentrator_trafo_4_34,prosumer39,agree,100,3.555249,0
1789091489.543342,,,concentrator_trafo_1_5,prosumer5,agree,100,2.257971,0
1789091489.544414,,,concentrator_trafo_2_12,prosumer19,agree,100,1.629011,0
1789091489.545187,,,concentrator_trafo_4_34,prosumer34,agree,100,3.065338,0
1789091489.546415,,,concentrator_trafo_2_12,prosumer16,agree,100,2.896393,0
1789091489.547585,,,concentrator_trafo_3_22,prosumer28,agree,100,5.112261,0
1789091489.548605,,,concentrator_trafo_1_5,prosumer10,agree,100,0.015326,0
1789091489.550684,,,dso,concentrator_trafo_2_12,agree,100,3.772967,0
1789091489.552321,,,concentrator_trafo_3_22,prosumer27,agree,100,6.410462,0
1789091489.552909,,,concentrator_trafo_1_5,prosumer11,agree,100,2.087423,0
1789091489.555171,,,concentrator_trafo_3_22,prosumer24,agree,100,2.856103,0
1789091489.555817,,,concentrator_trafo_2_12,prosumer18,agree,100,3.153339,0
1789091489.556689,,,concentrator_trafo_4_34,prosumer41,agree,100,1.514499,0
1789091489.557669,,,concentrator_trafo_3_22,prosumer30,agree,100,3.112103,0
1789091489.558668,,,concentrator_trafo_1_5,prosumer7,agree,100,3.032522,0
1789091489.559645,,,concentrator_trafo_2_12,prosumer20,agree,100,2.477373,0
1789091489.563689,,,concentrator_trafo_3_22,prosumer26,agree,100,4.440663,0
1789091489.564192,,,concentrator_trafo_4_34,prosumer40,agree,100,0.012576,0
1789091489.564765,,,concentrator_trafo_3_22,prosumer31,agree,100,3.130582,0
1789091489.565831,,,concentrator_trafo_4_34,prosumer46,agree,100,3.621523,0
1789091489.567285,,,concentrator_trafo_4_34,prosumer35,agree,100,1.454735,0
1789091489.568712,,,concentrator_trafo_4_34,prosumer42,agree,100,2.110418,0
1789091489.570942,,,concentrator_trafo_2_12,prosumer21,agree,100,3.567435,0
1789091489.571672,,,concentrator_trafo_4_34,prosumer36,agree,100,3.352707,0
1789091489.573864,,,dso,concentrator_trafo_3_22,agree,100,1.731137,0
1789091489.575710,,,concentrator_trafo_3_22,prosumer32,agree,100,3.789559,0
1789091489.576985,,,concentrator_trafo_4_34,prosumer37,agree,100,3.641968,0
1789091489.577633,,,concentrator_trafo_4_34,prosumer45,agree,100,5.068113,0
1789091489.579071,,,concentrator_trafo_3_22,prosumer25,agree,100,4.123509,0
1789091489.586834,,,concentrator_trafo_2_12,prosumer15,agree,100,2.782461,0
1789091489.592312,,,concentrator_trafo_4_34,prosumer44,agree,100,3.804150,0
1789091489.596383,,,concentrator_trafo_3_22,prosumer29,agree,100,5.353200,0
1789091490.868834,,ciclo1_AC_AP,concentrator_trafo_1_5,prosumer5,cfp,100,3.169208,0
1789091490.869249,,ciclo1_AC_AP,concentrator_trafo_1_5,prosumer6,cfp,100,1.846141,0
1789091490.869785,,ciclo1_AC_AP,concentrator_trafo_1_5,prosumer7,cfp,100,2.651166,0
1789091490.870362,,ciclo1_AC_AP,concentrator_trafo_1_5,prosumer8,cfp,100,0.532638,0
1789091490.870789,,ciclo1_AC_AP,concentrator_trafo_1_5,prosumer9,cfp,100,1.749245,0
1789091490.871297,,ciclo1_AC_AP,concentrator_trafo_1_5,prosumer10,cfp,100,3.673620,0
1789091490.871523,,ciclo1_AC_AP,concentrator_trafo_1_5,prosumer11,cfp,100,2.446135,0
1789091490.872441,,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer12,cfp,100,3.097769,0
1789091490.872730,,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer13,cfp,100,2.038990,0
1789091490.873010,,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer14,cfp,100,2.012145,0
1789091490.873231,,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer15,cfp,100,3.679255,0
1789091490.873437,,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer16,cfp,100,2.316020,0
1789091490.873631,,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer17,cfp,100,3.808761,0
1789091490.873817,,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer18,cfp,100,2.092155,0
1789091490.874123,,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer19,cfp,100,0.785642,0
1789091490.874429,,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer20,cfp,100,3.425675,0
1789091490.874745,,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer21,cfp,100,1.016622,0
1789091490.875766,,ciclo1_AC_AP,concentrator_trafo_3_22,prosumer22,cfp,100,2.830933,0
1789091490.875991,,ciclo1_AC_AP,concentrator_trafo_3_22,prosumer23,cfp,100,2.182654,0
1789091490.876183,,ciclo1_AC_AP,concentrator_trafo_3_22,prosumer24,cfp,100,3.833299,0
1789091490.876370,,ciclo1_AC_AP,concentrator_trafo_3_22,prosumer25,cfp,100,5.907751,0
1789091490.876564,,ciclo1_AC_AP,concentrator_trafo_3_22,prosumer26,cfp,100,4.028983,0
1789091490.876757,,ciclo1_AC_AP,concentrator_trafo_3_22,prosumer27,cfp,100,1.615370,0
1789091490.876942,,ciclo1_AC_AP,concentrator_trafo_3_22,prosumer28,cfp,100,3.858570,0
1789091490.877142,,ciclo1_AC_AP,concentrator_trafo_3_22,prosumer29,cfp,100,6.803124,0
1789091490.877322,,ciclo1_AC_AP,concentrator_trafo_3_22,prosumer30,cfp,100,1.776916,0
1789091490.877516,,ciclo1_AC_AP,concentrator_trafo_3_22,prosumer31,cfp,100,1.033211,0
1789091490.877718,,ciclo1_AC_AP,concentrator_trafo_3_22,prosumer32,cfp,100,5.173428,0
1789091490.877900,,ciclo1_AC_AP,concentrator_trafo_3_22,prosumer33,cfp,100,0.542728,0
1789091490.878683,,ciclo1_AC_AP,concentrator_trafo_4_34,prosumer34,cfp,100,3.748510,0
1789091490.878870,,ciclo1_AC_AP,concentrator_trafo_4_34,prosumer35,cfp,100,5.605561,0
1789091490.879044,,ciclo1_AC_AP,concentrator_trafo_4_34,prosumer36,cfp,100,5.152133,0
1789091490.879215,,ciclo1_AC_AP,concentrator_trafo_4_34,prosumer37,cfp,100,4.369080,0
1789091490.879401,,ciclo1_AC_AP,concentrator_trafo_4_34,prosumer38,cfp,100,2.043198,0
1789091490.879618,,ciclo1_AC_AP,concentrator_trafo_4_34,prosumer39,cfp,100,4.664344,0
1789091490.879802,,ciclo1_AC_AP,concentrator_trafo_4_34,prosumer40,cfp,100,1.188631,0
1789091490.879972,,ciclo1_AC_AP,concentrator_trafo_4_34,prosumer41,cfp,100,0.417977,0
1789091490.880153,,ciclo1_AC_AP,concentrator_trafo_4_34,prosumer42,cfp,100,0.639967,0
1789091490.880322,,ciclo1_AC_AP,concentrator_trafo_4_34,prosumer43,cfp,100,2.892421,0
1789091490.880486,,ciclo1_AC_AP,concentrator_trafo_4_34,prosumer44,cfp,100,5.490670,0
1789091490.880690,,ciclo1_AC_AP,concentrator_trafo_4_34,prosumer45,cfp,100,5.247560,0
1789091490.880905,,ciclo1_AC_AP,concentrator_trafo_4_34,prosumer46,cfp,100,2.810887,0
1789091491.415117,,ciclo1_AC_AP,prosumer8,concentrator_trafo_1_5,propose,1432,25.362508,0
1789091491.421285,,ciclo1_AC_AP,prosumer19,concentrator_trafo_2_12,propose,1197,21.886720,0
1789091491.494546,,ciclo1_AC_AP,prosumer33,concentrator_trafo_3_22,propose,1388,22.770677,0
1789091491.498612,,ciclo1_AC_AP,prosumer41,concentrator_trafo_4_34,propose,1455,23.969072,0
1789091491.503856,,ciclo1_AC_AP,prosumer21,concentrator_trafo_2_12,propose,1215,18.536355,0
1789091491.692770,,ciclo1_AC_AP,prosumer31,concentrator_trafo_3_22,propose,1020,18.524808,0
1789091491.703507,,ciclo1_AC_AP,prosumer42,concentrator_trafo_4_34,propose,1132,38.571145,0
1789091491.708731,,ciclo1_AC_AP,prosumer6,concentrator_trafo_1_5,propose,1494,22.804175,0
1789091491.711683,,ciclo1_AC_AP,prosumer9,concentrator_trafo_1_5,propose,1261,20.287772,0
1789091491.712296,,ciclo1_AC_AP,prosumer40,concentrator_trafo_4_34,propose,1248,21.037559,0
1789091491.712818,,ciclo1_AC_AP,prosumer27,concentrator_trafo_3_22,propose,1207,37.563338,0
1789091491.714665,,ciclo1_AC_AP,prosumer13,concentrator_trafo_2_12,propose,1470,38.374274,0
1789091491.715242,,ciclo1_AC_AP,prosumer14,concentrator_trafo_2_12,propose,1401,26.190496,0
1789091491.715759,,ciclo1_AC_AP,prosumer18,concentrator_trafo_2_12,propose,1424,23.949271,0
1789091491.717821,,ciclo1_AC_AP,prosumer30,concentrator_trafo_3_22,propose,1155,20.152661,0
1789091491.719751,,ciclo1_AC_AP,prosumer11,concentrator_trafo_1_5,propose,1495,24.739628,0
1789091491.721645,,ciclo1_AC_AP,prosumer7,concentrator_trafo_1_5,propose,1244,38.747591,1
1789091491.722182,,ciclo1_AC_AP,prosumer16,concentrator_trafo_2_12,propose,1183,18.217649,0
1789091491.724058,,ciclo1_AC_AP,prosumer23,concentrator_trafo_3_22,propose,1298,23.328617,0
1789091491.725984,,ciclo1_AC_AP,prosumer38,concentrator_trafo_4_34,propose,1456,30.475878,0
1789091491.726513,,ciclo1_AC_AP,prosumer5,concentrator_trafo_1_5,propose,1464,22.229279,0
1789091491.728448,,ciclo1_AC_AP,prosumer12,concentrator_trafo_2_12,propose,1111,19.300974,0
1789091491.730343,,ciclo1_AC_AP,prosumer22,concentrator_trafo_3_22,propose,1258,18.754574,0
1789091491.732293,,ciclo1_AC_AP,prosumer10,concentrator_trafo_1_5,propose,1071,19.674021,0
1789091491.734118,,ciclo1_AC_AP,prosumer46,concentrator_trafo_4_34,propose,1144,21.802666,0
1789091491.736018,,ciclo1_AC_AP,prosumer20,concentrator_trafo_2_12,propose,1071,18.179727,0
1789091491.803270,,ciclo1_AC_AP,prosumer15,concentrator_trafo_2_12,propose,1386,45.230310,0
1789091491.808630,,ciclo1_AC_AP,prosumer43,concentrator_trafo_4_34,propose,1048,16.619737,0
1789091491.815134,,ciclo1_AC_AP,prosumer17,concentrator_trafo_2_12,propose,1316,24.213580,0
1789091491.820160,,ciclo1_AC_AP,prosumer24,concentrator_trafo_3_22,propose,1409,24.134985,0
1789091491.823855,,ciclo1_AC_AP,prosumer28,concentrator_trafo_3_22,propose,1128,33.990793,0
1789091491.829674,,ciclo1_AC_AP,prosumer34,concentrator_trafo_4_34,propose,1465,22.624155,0
1789091491.832911,,ciclo1_AC_AP,prosumer26,concentrator_trafo_3_22,propose,1272,48.179178,0
1789091491.833994,,ciclo1_AC_AP,prosumer39,concentrator_trafo_4_34,propose,1361,45.295091,0
1789091491.837331,,ciclo1_AC_AP,prosumer37,concentrator_trafo_4_34,propose,1414,48.437347,0
1789091491.840789,,ciclo1_AC_AP,prosumer32,concentrator_trafo_3_22,propose,1308,44.183103,0
1789091491.844249,,ciclo1_AC_AP,prosumer36,concentrator_trafo_4_34,propose,1461,51.509905,0
1789091491.850130,,ciclo1_AC_AP,prosumer45,concentrator_trafo_4_34,propose,1075,38.564850,0
1789091491.852954,,ciclo1_AC_AP,prosumer35,concentrator_trafo_4_34,propose,1158,38.717615,0
1789091491.855464,,ciclo1_AC_AP,prosumer25,concentrator_trafo_3_22,propose,1050,35.271819,0
1789091491.858461,,ciclo1_AC_AP,prosumer29,concentrator_trafo_3_22,propose,1373,43.347334,0
1789091491.860438,,ciclo1_AC_AP,prosumer44,concentrator_trafo_4_34,propose,1037,36.900004,0
1789091510.947402,,ciclo1_AC_AP,concentrator_trafo_1_5,prosumer7,cfp,100,5.727130,0
1789091511.069180,,ciclo1_AC_AP,prosumer7,concentrator_trafo_1_5,propose,1460,38.987761,0
1789091511.470000,,ciclo2_AD_AC,dso,concentrator_trafo_1_5,cfp,100,4.865520,0
1789091511.470446,,ciclo2_AD_AC,dso,concentrator_trafo_2_12,cfp,100,3.437693,0
1789091511.470758,,ciclo2_AD_AC,dso,concentrator_trafo_3_22,cfp,100,5.261512,0
1789091511.471154,,ciclo2_AD_AC,dso,concentrator_trafo_4_34,cfp,100,8.987013,0
1789091511.514272,,ciclo2_AD_AC,concentrator_trafo_2_12,dso,propose,1435,22.432961,0
1789091511.524728,,ciclo2_AD_AC,concentrator_trafo_1_5,dso,propose,1350,45.556541,0
1789091511.530003,,ciclo2_AD_AC,concentrator_trafo_3_22,dso,propose,1169,40.615779,0
1789091511.566667,,ciclo2_AD_AC,concentrator_trafo_4_34,dso,propose,1241,57.571088,0
1789091512.149162,,ciclo3_AM_AC_AD,market,concentrator_trafo_1_5,cfp,100,1.880010,0
1789091512.150225,,ciclo3_AM_AC_AD,market,concentrator_trafo_2_12,cfp,100,3.544489,0
1789091512.151297,,ciclo3_AM_AC_AD,market,concentrator_trafo_3_22,cfp,100,1.956271,0
1789091512.152293,,ciclo3_AM_AC_AD,market,concentrator_trafo_4_34,cfp,100,6.743854,0
1789091512.157223,,ciclo3_AM_AC_AD,market,dso,cfp,100,2.208345,0
1789091512.607897,,ciclo3_AM_AC_AD,concentrator_trafo_1_5,market,propose,1286,44.884887,0
1789091512.654239,,ciclo3_AM_AC_AD,concentrator_trafo_2_12,market,propose,1051,36.086801,0
1789091512.672042,,ciclo3_AM_AC_AD,concentrator_trafo_3_22,market,propose,1181,18.393948,0
1789091512.733478,,ciclo3_AM_AC_AD,concentrator_trafo_4_34,market,propose,1222,47.427628,0
1789091513.129381,,ciclo3_AM_AC_AD,dso,market,propose,1161,21.562485,0
1789091513.356350,,,market,concentrator_trafo_1_5,reject-proposal,1312,46.870001,0
1789091513.356961,,,market,concentrator_trafo_2_12,reject-proposal,1327,41.745213,0
1789091513.360556,,,market,concentrator_trafo_3_22,reject-proposal,1467,25.561629,0
1789091513.364390,,,market,concentrator_trafo_4_34,reject-proposal,1104,35.137808,0
1789091513.367837,,,market,dso,reject-proposal,1494,23.201282,0
1789091513.424915,,ciclo3_AM_AC_AD,market,concentrator_trafo_1_5,cfp,100,4.537545,0
1789091513.426379,,ciclo3_AM_AC_AD,market,concentrator_trafo_2_12,cfp,100,7.434633,0
1789091513.427657,,ciclo3_AM_AC_AD,market,concentrator_trafo_3_22,cfp,100,0.805622,0
1789091513.428875,,ciclo3_AM_AC_AD,market,concentrator_trafo_4_34,cfp,100,3.452391,0
1789091513.431710,,ciclo3_AM_AC_AD,market,dso,cfp,100,0.320540,0
1789091513.995990,,ciclo3_AM_AC_AD,concentrator_trafo_3_22,market,propose,1282,23.443548,0
1789091514.038361,,ciclo3_AM_AC_AD,concentrator_trafo_4_34,market,propose,1244,40.286383,0
1789091514.044290,,ciclo3_AM_AC_AD,concentrator_trafo_1_5,market,propose,1226,40.259605,0
1789091514.079852,,ciclo3_AM_AC_AD,concentrator_trafo_2_12,market,propose,1443,45.753372,0
1789091514.522208,,ciclo3_AM_AC_AD,dso,market,propose,1266,19.779229,0
1789091514.731407,,,market,concentrator_trafo_1_5,reject-proposal,1133,38.305249,0
1789091514.732084,,,market,concentrator_trafo_2_12,reject-proposal,1031,37.342542,0
1789091514.735449,,,market,concentrator_trafo_3_22,reject-proposal,1412,26.651430,0
1789091514.735930,,,market,concentrator_trafo_4_34,reject-proposal,1470,51.624757,0
1789091514.739239,,,market,dso,reject-proposal,1280,23.565191,0
1789091514.797062,,ciclo3_AM_AC_AD,market,concentrator_trafo_1_5,cfp,100,0.356370,0
1789091514.799128,,ciclo3_AM_AC_AD,market,concentrator_trafo_2_12,cfp,100,4.309011,0
1789091514.800833,,ciclo3_AM_AC_AD,market,concentrator_trafo_3_22,cfp,100,3.400617,0
1789091514.802318,,ciclo3_AM_AC_AD,market,concentrator_trafo_4_34,cfp,100,4.737830,0
1789091514.805925,,ciclo3_AM_AC_AD,market,dso,cfp,100,1.400647,0
1789091515.273014,,ciclo3_AM_AC_AD,concentrator_trafo_1_5,market,propose,1468,48.629672,0
1789091515.416091,,ciclo3_AM_AC_AD,concentrator_trafo_3_22,market,propose,1007,15.383845,0
1789091515.450030,,ciclo3_AM_AC_AD,concentrator_trafo_2_12,market,propose,1047,34.856562,0
1789091515.469089,,ciclo3_AM_AC_AD,concentrator_trafo_4_34,market,propose,1368,51.938824,0
1789091515.871417,,ciclo3_AM_AC_AD,dso,market,propose,1430,22.445022,0
1789091516.105784,,,market,concentrator_trafo_1_5,reject-proposal,1204,41.783469,0
1789091516.109042,,,market,concentrator_trafo_2_12,reject-proposal,1363,44.107870,0
1789091516.112097,,,market,concentrator_trafo_3_22,reject-proposal,1422,26.132508,0
1789091516.112411,,,market,concentrator_trafo_4_34,reject-proposal,1401,53.235668,0
1789091516.115454,,,market,dso,reject-proposal,1342,21.323064,0
1789091516.173288,,ciclo3_AM_AC_AD,market,concentrator_trafo_1_5,cfp,100,1.404691,0
1789091516.175126,,ciclo3_AM_AC_AD,market,concentrator_trafo_2_12,cfp,100,1.819039,0
1789091516.176976,,ciclo3_AM_AC_AD,market,concentrator_trafo_3_22,cfp,100,0.812374,0
1789091516.178766,,ciclo3_AM_AC_AD,market,concentrator_trafo_4_34,cfp,100,6.168245,0
1789091516.182481,,ciclo3_AM_AC_AD,market,dso,cfp,100,3.368051,0
1789091516.711789,,ciclo3_AM_AC_AD,concentrator_trafo_3_22,market,propose,1320,21.639210,0
1789091516.746578,,ciclo3_AM_AC_AD,concentrator_trafo_1_5,market,propose,1000,33.368553,0
1789091516.773556,,ciclo3_AM_AC_AD,concentrator_trafo_2_12,market,propose,1313,40.956349,0
1789091516.783427,,ciclo3_AM_AC_AD,concentrator_trafo_4_34,market,propose,1252,41.236654,0
1789091517.232887,,ciclo3_AM_AC_AD,dso,market,propose,1423,25.636181,0
1789091517.497909,,,market,concentrator_trafo_1_5,reject-proposal,1444,49.502852,0
1789091517.502040,,,market,concentrator_trafo_2_12,reject-proposal,1170,38.987480,0
1789091517.505596,,,market,concentrator_trafo_3_22,reject-proposal,1124,17.993473,0
1789091517.509194,,,market,concentrator_trafo_4_34,reject-proposal,1373,46.161223,0
1789091517.512335,,,market,dso,reject-proposal,1166,20.127718,0
1789091517.567328,,ciclo3_AM_AC_AD,market,concentrator_trafo_1_5,cfp,100,0.776072,0
1789091517.568648,,ciclo3_AM_AC_AD,market,concentrator_trafo_2_12,cfp,100,4.180803,0
1789091517.569967,,ciclo3_AM_AC_AD,market,concentrator_trafo_3_22,cfp,100,0.352500,0
1789091517.571278,,ciclo3_AM_AC_AD,market,concentrator_trafo_4_34,cfp,100,4.214562,0
1789091517.574510,,ciclo3_AM_AC_AD,market,dso,cfp,100,0.765933,0
1789091518.144835,,ciclo3_AM_AC_AD,concentrator_trafo_3_22,market,propose,1360,23.818746,0
1789091518.159485,,ciclo3_AM_AC_AD,concentrator_trafo_1_5,market,propose,1445,48.017597,0
1789091518.168469,,ciclo3_AM_AC_AD,concentrator_trafo_2_12,market,propose,1032,39.743782,0
1789091518.175232,,ciclo3_AM_AC_AD,concentrator_trafo_4_34,market,propose,1097,37.907440,0
1789091518.640520,,ciclo3_AM_AC_AD,dso,market,propose,1469,24.720134,0
1789091518.897426,,,market,concentrator_trafo_1_5,reject-proposal,1290,43.015796,0
1789091518.901579,,,market,concentrator_trafo_2_12,reject-proposal,1113,37.572882,0
1789091518.902387,,,market,concentrator_trafo_3_22,reject-proposal,1122,20.146177,0
1789091518.905886,,,market,concentrator_trafo_4_34,reject-proposal,1411,48.369294,0
1789091518.906409,,,market,dso,reject-proposal,1495,22.605123,0
1789091518.964645,,ciclo3_AM_AC_AD,market,concentrator_trafo_1_5,cfp,100,2.738432,0
1789091518.967001,,ciclo3_AM_AC_AD,market,concentrator_trafo_2_12,cfp,100,0.946324,0
1789091518.969009,,ciclo3_AM_AC_AD,market,concentrator_trafo_3_22,cfp,100,0.697819,0
1789091518.970608,,ciclo3_AM_AC_AD,market,concentrator_trafo_4_34,cfp,100,3.655116,0
1789091518.973556,,ciclo3_AM_AC_AD,market,dso,cfp,100,0.159223,0
1789091519.571433,,ciclo3_AM_AC_AD,concentrator_trafo_3_22,market,propose,1072,17.135896,0
1789091519.588939,,ciclo3_AM_AC_AD,concentrator_trafo_2_12,market,propose,1411,44.663585,0
1789091519.606507,,ciclo3_AM_AC_AD,concentrator_trafo_1_5,market,propose,1278,44.215516,0
1789091519.629675,,ciclo3_AM_AC_AD,concentrator_trafo_4_34,market,propose,1229,41.316402,0
1789091520.047364,,ciclo3_AM_AC_AD,dso,market,propose,1046,19.404961,0
1789091520.250187,,,market,concentrator_trafo_1_5,reject-proposal,1041,35.673979,0
1789091520.254752,,,market,concentrator_trafo_2_12,reject-proposal,1163,40.613079,0
1789091520.258709,,,market,concentrator_trafo_3_22,reject-proposal,1448,23.434554,0
1789091520.262531,,,market,concentrator_trafo_4_34,reject-proposal,1260,42.731246,0
1789091520.266256,,,market,dso,reject-proposal,1477,24.890044,0
1789091520.322565,,ciclo3_AM_AC_AD,market,concentrator_trafo_1_5,cfp,100,5.726448,0
1789091520.324569,,ciclo3_AM_AC_AD,market,concentrator_trafo_2_12,cfp,100,5.419728,0
1789091520.326630,,ciclo3_AM_AC_AD,market,concentrator_trafo_3_22,cfp,100,2.240255,0
1789091520.328786,,ciclo3_AM_AC_AD,market,concentrator_trafo_4_34,cfp,100,7.371660,0
1789091520.332344,,ciclo3_AM_AC_AD,market,dso,cfp,100,2.582306,0
1789091520.894029,,ciclo3_AM_AC_AD,concentrator_trafo_3_22,market,propose,1250,21.204022,0
1789091520.931098,,ciclo3_AM_AC_AD,concentrator_trafo_2_12,market,propose,1055,35.965106,0
1789091520.948278,,ciclo3_AM_AC_AD,concentrator_trafo_1_5,market,propose,1154,41.163749,0
1789091520.993949,,ciclo3_AM_AC_AD,concentrator_trafo_4_34,market,propose,1282,47.046006,0
1789091521.410728,,ciclo3_AM_AC_AD,dso,market,propose,1149,20.789588,0
1789091521.629749,,,market,concentrator_trafo_1_5,reject-proposal,1361,46.135180,0
1789091521.633759,,,market,concentrator_trafo_2_12,reject-proposal,1063,35.570653,0
1789091521.637523,,,market,concentrator_trafo_3_22,reject-proposal,1280,23.513618,0
1789091521.641032,,,market,concentrator_trafo_4_34,reject-proposal,1170,45.266489,0
1789091521.644391,,,market,dso,reject-proposal,1417,24.108902,0
1789091521.701493,,ciclo3_AM_AC_AD,market,concentrator_trafo_1_5,cfp,100,4.864659,0
1789091521.703205,,ciclo3_AM_AC_AD,market,concentrator_trafo_2_12,cfp,100,6.092141,0
1789091521.704852,,ciclo3_AM_AC_AD,market,concentrator_trafo_3_22,cfp,100,3.253041,0
1789091521.706303,,ciclo3_AM_AC_AD,market,concentrator_trafo_4_34,cfp,100,6.624738,0
