wall_time,t,ciclo,sender,receiver,performative,bytes,delay_s,dropped
1788504498.215042,14,ciclo1_AC_AP,prosumer632,concentrator_alimentador_650,propose,166,8.814596,0
1788504498.221087,14,ciclo1_AC_AP,prosumer671,concentrator_alimentador_650,propose,250,5.960322,0
1788504498.236050,14,ciclo1_AC_AP,prosumer645,concentrator_alimentador_650,propose,158,8.824838,0
1788504498.352176,14,ciclo2_AD_AC,dso,concentrator_alimentador_650,cfp,100,2.526175,0
1788504498.381707,14,ciclo2_AD_AC,concentrator_alimentador_650,dso,propose,1244,20.607901,0
1788504498.594207,14,ciclo3_AM_AC_AD,market,dso,cfp,100,1.674370,0
1788504498.620473,14,ciclo3_AM_AC_AD,dso,market,propose,1374,23.867263,0
1788504498.864774,14,ciclo3_AM_AC_AD,market,concentrator_alimentador_650,cfp,100,1.226813,0
1788504498.865652,14,ciclo3_AM_AC_AD,market,dso,cfp,100,3.399127,0
1788504498.899748,14,ciclo3_AM_AC_AD,concentrator_alimentador_650,market,propose,1122,17.308672,0
1788504498.925790,14,ciclo3_AM_AC_AD,dso,market,propose,1478,25.208307,0
1788504499.246246,15,ciclo1_AC_AP,concentrator_alimentador_650,prosumer611,cfp,100,3.819958,0
1788504499.246861,15,ciclo1_AC_AP,concentrator_alimentador_650,prosumer632,cfp,100,6.631020,0
1788504499.247038,15,ciclo1_AC_AP,concentrator_alimentador_650,prosumer634,cfp,100,3.617053,0
1788504499.247158,15,ciclo1_AC_AP,concentrator_alimentador_650,prosumer645,cfp,100,3.972465,0
1788504499.247427,15,ciclo1_AC_AP,concentrator_alimentador_650,prosumer646,cfp,100,2.945042,0
1788504499.247540,15,ciclo1_AC_AP,concentrator_alimentador_650,prosumer652,cfp,100,5.813928,0
1788504499.247642,15,ciclo1_AC_AP,concentrator_alimentador_650,prosumer670,cfp,100,2.272363,0
1788504499.247741,15,ciclo1_AC_AP,concentrator_alimentador_650,prosumer671,cfp,100,2.958523,0
1788504499.247842,15,ciclo1_AC_AP,concentrator_alimentador_650,prosumer675,cfp,100,2.352995,0
1788504499.247943,15,ciclo1_AC_AP,concentrator_alimentador_650,prosumer692,cfp,100,2.758322,0
1788504499.275049,15,ciclo1_AC_AP,prosumer670,concentrator_alimentador_650,propose,124,3.080262,0
1788504499.277859,15,ciclo1_AC_AP,prosumer675,concentrator_alimentador_650,propose,257,11.279740,0
1788504499.281108,15,ciclo1_AC_AP,prosumer692,concentrator_alimentador_650,propose,191,5.973923,0
1788504499.283230,15,ciclo1_AC_AP,prosumer646,concentrator_alimentador_650,propose,367,7.665985,0
1788504499.284990,15,ciclo1_AC_AP,prosumer671,concentrator_alimentador_650,propose,473,16.439235,0
1788504499.287637,15,ciclo1_AC_AP,prosumer634,concentrator_alimentador_650,propose,136,8.206707,0
1788504499.288957,15,ciclo1_AC_AP,prosumer611,concentrator_alimentador_650,propose,254,5.933004,0
1788504499.290815,15,ciclo1_AC_AP,prosumer645,concentrator_alimentador_650,propose,306,13.077020,0
1788504499.310096,15,ciclo1_AC_AP,prosumer652,concentrator_alimentador_650,propose,268,11.700514,0
1788504499.316014,15,ciclo1_AC_AP,prosumer632,concentrator_alimentador_650,propose,253,7.546600,0
1788504499.452834,15,ciclo2_AD_AC,dso,concentrator_alimentador_650,cfp,100,1.161645,0
1788504499.469060,15,ciclo2_AD_AC,concentrator_alimentador_650,dso,propose,1212,19.745909,0
1788504499.673987,15,ciclo3_AM_AC_AD,market,dso,cfp,100,1.520229,0
1788504499.698304,15,ciclo3_AM_AC_AD,dso,market,propose,1055,17.960929,0
1788504499.882412,15,ciclo3_AM_AC_AD,market,concentrator_alimentador_650,cfp,100,0.963886,0
1788504499.882938,15,ciclo3_AM_AC_AD,market,dso,cfp,100,3.393413,0
1788504499.915026,15,ciclo3_AM_AC_AD,concentrator_alimentador_650,market,propose,1050,19.254038,0
1788504499.942678,15,ciclo3_AM_AC_AD,dso,market,propose,1287,23.570313,0
1788504500.245316,16,ciclo1_AC_AP,concentrator_alimentador_650,prosumer611,cfp,100,5.897145,0
1788504500.245598,16,ciclo1_AC_AP,concentrator_alimentador_650,prosumer632,cfp,100,3.347934,0
1788504500.245761,16,ciclo1_AC_AP,concentrator_alimentador_650,prosumer634,cfp,100,4.942949,0
1788504500.245902,16,ciclo1_AC_AP,concentrator_alimentador_650,prosumer645,cfp,100,1.066696,0
1788504500.246037,16,ciclo1_AC_AP,concentrator_alimentador_650,prosumer646,cfp,100,0.951411,0
1788504500.246161,16,ciclo1_AC_AP,concentrator_alimentador_650,prosumer652,cfp,100,6.269623,0
1788504500.246290,16,ciclo1_AC_AP,concentrator_alimentador_650,prosumer670,cfp,100,3.356038,0
1788504500.246409,16,ciclo1_AC_AP,concentrator_alimentador_650,prosumer671,cfp,100,0.724099,0
1788504500.246526,16,ciclo1_AC_AP,concentrator_alimentador_650,prosumer675,cfp,100,4.227560,0
1788504500.246642,16,ciclo1_AC_AP,concentrator_alimentador_650,prosumer692,cfp,100,1.098084,0
1788504500.257302,16,ciclo1_AC_AP,prosumer671,concentrator_alimentador_650,propose,346,8.635893,0
1788504500.260505,16,ciclo1_AC_AP,prosumer646,concentrator_alimentador_650,propose,342,5.839067,0
1788504500.261915,16,ciclo1_AC_AP,prosumer645,concentrator_alimentador_650,propose,272,13.153796,0
1788504500.263070,16,ciclo1_AC_AP,prosumer692,concentrator_alimentador_650,propose,275,6.012870,0
1788504500.283891,16,ciclo1_AC_AP,prosumer632,concentrator_alimentador_650,propose,163,6.189910,0
1788504500.286215,16,ciclo1_AC_AP,prosumer670,concentrator_alimentador_650,propose,345,6.835346,0
1788504500.291862,16,ciclo1_AC_AP,prosumer675,concentrator_alimentador_650,propose,159,9.229542,0
1788504500.297888,16,ciclo1_AC_AP,prosumer634,concentrator_alimentador_650,propose,458,14.489292,0
1788504500.306362,16,ciclo1_AC_AP,prosumer611,concentrator_alimentador_650,propose,354,13.809766,0
1788504500.311384,16,ciclo1_AC_AP,prosumer652,concentrator_alimentador_650,propose,318,14.963153,0
1788504500.466432,16,ciclo2_AD_AC,dso,concentrator_alimentador_650,cfp,100,2.392841,0
1788504500.493748,16,ciclo2_AD_AC,concentrator_alimentador_650,dso,propose,1019,19.067975,0
1788504500.691252,16,ciclo3_AM_AC_AD,market,dso,cfp,100,4.033200,0
1788504500.740399,16,ciclo3_AM_AC_AD,dso,market,propose,1154,21.470603,0
1788504500.961400,16,ciclo3_AM_AC_AD,market,concentrator_alimentador_650,cfp,100,1.948592,0
1788504500.961972,16,ciclo3_AM_AC_AD,market,dso,cfp,100,2.001208,0
1788504501.012265,16,ciclo3_AM_AC_AD,concentrator_alimentador_650,market,propose,1171,20.979762,0
1788504501.013456,16,ciclo3_AM_AC_AD,dso,market,propose,1376,21.287663,0
1788504501.293397,17,ciclo1_AC_AP,concentrator_alimentador_650,prosumer611,cfp,100,2.511306,0
1788504501.294045,17,ciclo1_AC_AP,concentrator_alimentador_650,prosumer632,cfp,100,2.372016,0
1788504501.294480,17,ciclo1_AC_AP,concentrator_alimentador_650,prosumer634,cfp,100,3.899741,0
1788504501.294971,17,ciclo1_AC_AP,concentrator_alimentador_650,prosumer645,cfp,100,2.172943,0
1788504501.295642,17,ciclo1_AC_AP,concentrator_alimentador_650,prosumer646,cfp,100,2.905008,0
1788504501.296028,17,ciclo1_AC_AP,concentrator_alimentador_650,prosumer652,cfp,100,4.170393,0
1788504501.296206,17,ciclo1_AC_AP,concentrator_alimentador_650,prosumer670,cfp,100,0.736447,0
1788504501.296365,17,ciclo1_AC_AP,concentrator_alimentador_650,prosumer671,cfp,100,3.299538,0
1788504501.296517,17,ciclo1_AC_AP,concentrator_alimentador_650,prosumer675,cfp,100,3.307069,0
1788504501.296664,17,ciclo1_AC_AP,concentrator_alimentador_650,prosumer692,cfp,100,0.814782,0
1788504501.307838,17,ciclo1_AC_AP,prosumer670,concentrator_alimentador_650,propose,451,9.363739,0
1788504501.309993,17,ciclo1_AC_AP,prosumer692,concentrator_alimentador_650,propose,179,5.198870,0
1788504501.319559,17,ciclo1_AC_AP,prosumer645,concentrator_alimentador_650,propose,185,7.117562,0
1788504501.321291,17,ciclo1_AC_AP,prosumer632,concentrator_alimentador_650,propose,420,15.930662,0
1788504501.322773,17,ciclo1_AC_AP,prosumer611,concentrator_alimentador_650,propose,389,15.423583,0
1788504501.327025,17,ciclo1_AC_AP,prosumer646,concentrator_alimentador_650,propose,292,6.913938,0
1788504501.333269,17,ciclo1_AC_AP,prosumer671,concentrator_alimentador_650,propose,427,13.862769,0
1788504501.335084,17,ciclo1_AC_AP,prosumer675,concentrator_alimentador_650,propose,144,11.826783,0
1788504501.336921,17,ciclo1_AC_AP,prosumer634,concentrator_alimentador_650,propose,133,5.466993,0
1788504501.339714,17,ciclo1_AC_AP,prosumer652,concentrator_alimentador_650,propose,143,8.882912,0
1788504501.483434,17,ciclo2_AD_AC,dso,concentrator_alimentador_650,cfp,100,0.600687,0
1788504501.493271,17,ciclo2_AD_AC,concentrator_alimentador_650,dso,propose,1101,18.421133,0
1788504501.681476,17,ciclo3_AM_AC_AD,market,dso,cfp,100,1.617189,0
1788504501.706781,17,ciclo3_AM_AC_AD,dso,market,propose,1383,21.443940,0
1788504501.925911,17,ciclo3_AM_AC_AD,market,concentrator_alimentador_650,cfp,100,2.348533,0
1788504501.926443,17,ciclo3_AM_AC_AD,market,dso,cfp,100,1.640817,0
1788504501.972565,17,ciclo3_AM_AC_AD,dso,market,propose,1113,16.808771,0
1788504501.973294,17,ciclo3_AM_AC_AD,concentrator_alimentador_650,market,propose,1031,19.935523,0
1788504502.240810,18,ciclo1_AC_AP,concentrator_alimentador_650,prosumer611,cfp,100,3.236578,0
1788504502.241791,18,ciclo1_AC_AP,concentrator_alimentador_650,prosumer632,cfp,100,4.656163,0
1788504502.242782,18,ciclo1_AC_AP,concentrator_alimentador_650,prosumer634,cfp,100,3.830999,0
1788504502.243589,18,ciclo1_AC_AP,concentrator_alimentador_650,prosumer645,cfp,100,1.492100,0
1788504502.244027,18,ciclo1_AC_AP,concentrator_alimentador_650,prosumer646,cfp,100,1.349973,0
1788504502.244213,18,ciclo1_AC_AP,concentrator_alimentador_650,prosumer652,cfp,100,2.824317,0
1788504502.244445,18,ciclo1_AC_AP,concentrator_alimentador_650,prosumer670,cfp,100,2.939116,0
1788504502.244584,18,ciclo1_AC_AP,concentrator_alimentador_650,prosumer671,cfp,100,6.456593,0
1788504502.244704,18,ciclo1_AC_AP,concentrator_alimentador_650,prosumer675,cfp,100,3.980983,0
1788504502.244819,18,ciclo1_AC_AP,concentrator_alimentador_650,prosumer692,cfp,100,0.850249,0
1788504502.256962,18,ciclo1_AC_AP,prosumer692,concentrator_alimentador_650,propose,297,4.480878,0
1788504502.260224,18,ciclo1_AC_AP,prosumer646,concentrator_alimentador_650,propose,104,0.352557,0
1788504502.261359,18,ciclo1_AC_AP,prosumer645,concentrator_alimentador_650,propose,150,10.220473,0
1788504502.276158,18,ciclo1_AC_AP,prosumer652,concentrator_alimentador_650,propose,301,9.905193,0
1788504502.278459,18,ciclo1_AC_AP,prosumer611,concentrator_alimentador_650,propose,384,17.308107,0
1788504502.280141,18,ciclo1_AC_AP,prosumer670,concentrator_alimentador_650,propose,365,4.881393,0
1788504502.283734,18,ciclo1_AC_AP,prosumer634,concentrator_alimentador_650,propose,248,4.934613,0
1788504502.287149,18,ciclo1_AC_AP,prosumer675,concentrator_alimentador_650,propose,329,12.826496,0
1788504502.290262,18,ciclo1_AC_AP,prosumer632,concentrator_alimentador_650,propose,350,11.792295,0
1788504502.314440,18,ciclo1_AC_AP,prosumer671,concentrator_alimentador_650,propose,399,18.227454,0
1788504502.502809,18,ciclo2_AD_AC,dso,concentrator_alimentador_650,cfp,100,0.355716,0
1788504502.511032,18,ciclo2_AD_AC,concentrator_alimentador_650,dso,propose,1365,22.961895,0
1788504502.748340,18,ciclo3_AM_AC_AD,market,dso,cfp,100,1.135748,0
1788504502.766448,18,ciclo3_AM_AC_AD,dso,market,propose,1347,22.586007,0
1788504502.997814,18,ciclo3_AM_AC_AD,market,concentrator_alimentador_650,cfp,100,0.170051,0
1788504502.998494,18,ciclo3_AM_AC_AD,market,dso,cfp,100,2.020050,0
1788504503.022539,18,ciclo3_AM_AC_AD,concentrator_alimentador_650,market,propose,1111,20.156127,0
1788504503.045656,18,ciclo3_AM_AC_AD,dso,market,propose,1216,18.920769,0
1788504503.298975,19,ciclo1_AC_AP,concentrator_alimentador_650,prosumer611,cfp,100,2.689037,0
1788504503.299309,19,ciclo1_AC_AP,concentrator_alimentador_650,prosumer632,cfp,100,4.296962,0
1788504503.299475,19,ciclo1_AC_AP,concentrator_alimentador_650,prosumer634,cfp,100,6.102771,0
1788504503.299617,19,ciclo1_AC_AP,concentrator_alimentador_650,prosumer645,cfp,100,5.766161,0
1788504503.299742,19,ciclo1_AC_AP,concentrator_alimentador_650,prosumer646,cfp,100,2.204397,0
1788504503.299870,19,ciclo1_AC_AP,concentrator_alimentador_650,prosumer652,cfp,100,2.443524,0
1788504503.299989,19,ciclo1_AC_AP,concentrator_alimentador_650,prosumer670,cfp,100,3.593572,0
1788504503.300109,19,ciclo1_AC_AP,concentrator_alimentador_650,prosumer671,cfp,100,0.259155,0
1788504503.300239,19,ciclo1_AC_AP,concentrator_alimentador_650,prosumer675,cfp,100,4.323595,0
1788504503.300358,19,ciclo1_AC_AP,concentrator_alimentador_650,prosumer692,cfp,100,1.273145,0
1788504503.306548,19,ciclo1_AC_AP,prosumer671,concentrator_alimentador_650,propose,142,7.639486,0
1788504503.317391,19,ciclo1_AC_AP,prosumer692,concentrator_alimentador_650,propose,288,6.387028,0
1788504503.324135,19,ciclo1_AC_AP,prosumer646,concentrator_alimentador_650,propose,212,2.031939,0
1788504503.325884,19,ciclo1_AC_AP,prosumer652,concentrator_alimentador_650,propose,233,7.101646,0
1788504503.327828,19,ciclo1_AC_AP,prosumer611,concentrator_alimentador_650,propose,399,14.332014,0
1788504503.337970,19,ciclo1_AC_AP,prosumer670,concentrator_alimentador_650,propose,497,6.774693,0
1788504503.343820,19,ciclo1_AC_AP,prosumer632,concentrator_alimentador_650,propose,185,9.149397,0
1788504503.345494,19,ciclo1_AC_AP,prosumer675,concentrator_alimentador_650,propose,320,10.299851,0
1788504503.358537,19,ciclo1_AC_AP,prosumer645,concentrator_alimentador_650,propose,198,8.482763,0
1788504503.361607,19,ciclo1_AC_AP,prosumer634,concentrator_alimentador_650,propose,283,11.727267,0
1788504503.481647,19,ciclo2_AD_AC,dso,concentrator_alimentador_650,cfp,100,1.859097,0
1788504503.505113,19,ciclo2_AD_AC,concentrator_alimentador_650,dso,propose,1058,19.433066,0
1788504503.706086,19,ciclo3_AM_AC_AD,market,dso,cfp,100,3.017133,0
1788504503.745895,19,ciclo3_AM_AC_AD,dso,market,propose,1032,16.254635,0
1788504503.915856,19,ciclo3_AM_AC_AD,market,concentrator_alimentador_650,cfp,100,2.408728,0
1788504503.916966,19,ciclo3_AM_AC_AD,market,dso,cfp,100,2.036620,0
1788504503.971203,19,ciclo3_AM_AC_AD,concentrator_alimentador_650,market,propose,1420,25.980486,0
1788504503.972305,19,ciclo3_AM_AC_AD,dso,market,propose,1442,23.111499,0
1788504504.299653,20,ciclo1_AC_AP,concentrator_alimentador_650,prosumer611,cfp,100,3.695139,0
1788504504.300258,20,ciclo1_AC_AP,concentrator_alimentador_650,prosumer632,cfp,100,0.575700,0
1788504504.300649,20,ciclo1_AC_AP,concentrator_alimentador_650,prosumer634,cfp,100,0.901942,0
1788504504.301009,20,ciclo1_AC_AP,concentrator_alimentador_650,prosumer645,cfp,100,3.223193,0
1788504504.301155,20,ciclo1_AC_AP,concentrator_alimentador_650,prosumer646,cfp,100,3.049149,0
1788504504.301293,20,ciclo1_AC_AP,concentrator_alimentador_650,prosumer652,cfp,100,5.833917,0
1788504504.301415,20,ciclo1_AC_AP,concentrator_alimentador_650,prosumer670,cfp,100,0.620788,0
1788504504.301526,20,ciclo1_AC_AP,concentrator_alimentador_650,prosumer671,cfp,100,2.869509,0
1788504504.301637,20,ciclo1_AC_AP,concentrator_alimentador_650,prosumer675,cfp,100,1.454411,0
1788504504.301746,20,ciclo1_AC_AP,concentrator_alimentador_650,prosumer692,cfp,100,0.129753,0
1788504504.306010,20,ciclo1_AC_AP,prosumer692,concentrator_alimentador_650,propose,459,6.985302,0
1788504504.308023,20,ciclo1_AC_AP,prosumer632,concentrator_alimentador_650,propose,114,3.769294,0
1788504504.310661,20,ciclo1_AC_AP,prosumer670,concentrator_alimentador_650,propose,369,7.048234,0
1788504504.312397,20,ciclo1_AC_AP,prosumer634,concentrator_alimentador_650,propose,331,12.973690,0
1788504504.319283,20,ciclo1_AC_AP,prosumer675,concentrator_alimentador_650,propose,485,17.456883,0
1788504504.332245,20,ciclo1_AC_AP,prosumer671,concentrator_alimentador_650,propose,446,16.263547,0
1788504504.333948,20,ciclo1_AC_AP,prosumer646,concentrator_alimentador_650,propose,203,2.331340,0
1788504504.335241,20,ciclo1_AC_AP,prosumer645,concentrator_alimentador_650,propose,160,7.581245,0
1788504504.338342,20,ciclo1_AC_AP,prosumer611,concentrator_alimentador_650,propose,354,10.384685,0
1788504504.363309,20,ciclo1_AC_AP,prosumer652,concentrator_alimentador_650,propose,303,12.138351,0
1788504504.498048,20,ciclo2_AD_AC,dso,concentrator_alimentador_650,cfp,100,1.538693,0
1788504504.517739,20,ciclo2_AD_AC,concentrator_alimentador_650,dso,propose,1131,18.377435,0
1788504504.707622,20,ciclo3_AM_AC_AD,market,dso,cfp,100,2.094940,0
1788504504.757330,20,ciclo3_AM_AC_AD,dso,market,propose,1106,17.353251,0
1788504504.937140,20,ciclo3_AM_AC_AD,market,concentrator_alimentador_650,cfp,100,0.631695,0
1788504504.937660,20,ciclo3_AM_AC_AD,market,dso,cfp,100,2.742883,0
1788504504.966631,20,ciclo3_AM_AC_AD,concentrator_alimentador_650,market,propose,1328,20.729196,0
1788504504.989234,20,ciclo3_AM_AC_AD,dso,market,propose,1021,20.129370,0
1788504505.259979,21,ciclo1_AC_AP,concentrator_alimentador_650,prosumer611,cfp,100,4.362357,0
1788504505.261302,21,ciclo1_AC_AP,concentrator_alimentador_650,prosumer632,cfp,100,1.118963,0
1788504505.262442,21,ciclo1_AC_AP,concentrator_alimentador_650,prosumer634,cfp,100,7.014286,0
1788504505.263156,21,ciclo1_AC_AP,concentrator_alimentador_650,prosumer645,cfp,100,0.842406,0
1788504505.263862,21,ciclo1_AC_AP,concentrator_alimentador_650,prosumer646,cfp,100,1.054804,0
1788504505.264648,21,ciclo1_AC_AP,concentrator_alimentador_650,prosumer652,cfp,100,5.891998,0
1788504505.265149,21,ciclo1_AC_AP,concentrator_alimentador_650,prosumer670,cfp,100,1.958327,0
1788504505.265480,21,ciclo1_AC_AP,concentrator_alimentador_650,prosumer671,cfp,100,5.859150,0
1788504505.265839,21,ciclo1_AC_AP,concentrator_alimentador_650,prosumer675,cfp,100,5.174797,0
1788504505.266023,21,ciclo1_AC_AP,concentrator_alimentador_650,prosumer692,cfp,100,2.575846,0
1788504505.277950,21,ciclo1_AC_AP,prosumer645,concentrator_alimentador_650,propose,210,9.902846,0
1788504505.280269,21,ciclo1_AC_AP,prosumer632,concentrator_alimentador_650,propose,419,16.274311,0
1788504505.281996,21,ciclo1_AC_AP,prosumer646,concentrator_alimentador_650,propose,174,4.972414,0
1788504505.287193,21,ciclo1_AC_AP,prosumer670,concentrator_alimentador_650,propose,153,2.333009,0
1788504505.295193,21,ciclo1_AC_AP,prosumer692,concentrator_alimentador_650,propose,201,4.695883,0
1788504505.308288,21,ciclo1_AC_AP,prosumer611,concentrator_alimentador_650,propose,334,12.658905,0
1788504505.321033,21,ciclo1_AC_AP,prosumer675,concentrator_alimentador_650,propose,293,10.127991,0
1788504505.326754,21,ciclo1_AC_AP,prosumer652,concentrator_alimentador_650,propose,285,13.205758,0
1788504505.328182,21,ciclo1_AC_AP,prosumer671,concentrator_alimentador_650,propose,379,11.702111,0
1788504505.336231,21,ciclo1_AC_AP,prosumer634,concentrator_alimentador_650,propose,177,8.246971,0
1788504505.462511,21,ciclo2_AD_AC,dso,concentrator_alimentador_650,cfp,100,2.817280,0
1788504505.492060,21,ciclo2_AD_AC,concentrator_alimentador_650,dso,propose,1053,19.041570,0
1788504505.689017,21,ciclo3_AM_AC_AD,market,dso,cfp,100,2.405641,0
1788504505.722260,21,ciclo3_AM_AC_AD,dso,market,propose,1305,22.477605,0
1788504505.953493,21,ciclo3_AM_AC_AD,market,concentrator_alimentador_650,cfp,100,0.289561,0
1788504505.954294,21,ciclo3_AM_AC_AD,market,dso,cfp,100,3.535312,0
1788504505.976817,21,ciclo3_AM_AC_AD,concentrator_alimentador_650,market,propose,1249,19.053197,0
1788504506.018971,21,ciclo3_AM_AC_AD,dso,market,propose,1075,19.001877,0
1788504506.278437,22,ciclo1_AC_AP,concentrator_alimentador_650,prosumer611,cfp,100,4.137292,0
1788504506.279410,22,ciclo1_AC_AP,concentrator_alimentador_650,prosumer632,cfp,100,4.988791,0
1788504506.280107,22,ciclo1_AC_AP,concentrator_alimentador_650,prosumer634,cfp,100,6.206490,0
1788504506.280839,22,ciclo1_AC_AP,concentrator_alimentador_650,prosumer645,cfp,100,1.696702,0
1788504506.281368,22,ciclo1_AC_AP,concentrator_alimentador_650,prosumer646,cfp,100,2.106615,0
1788504506.281729,22,ciclo1_AC_AP,concentrator_alimentador_650,prosumer652,cfp,100,1.577526,0
1788504506.281985,22,ciclo1_AC_AP,concentrator_alimentador_650,prosumer670,cfp,100,0.350952,0
1788504506.282115,22,ciclo1_AC_AP,concentrator_alimentador_650,prosumer671,cfp,100,3.439232,0
1788504506.282254,22,ciclo1_AC_AP,concentrator_alimentador_650,prosumer675,cfp,100,5.215132,0
1788504506.282380,22,ciclo1_AC_AP,concentrator_alimentador_650,prosumer692,cfp,100,2.543478,0
1788504506.289198,22,ciclo1_AC_AP,prosumer670,concentrator_alimentador_650,propose,388,9.082964,0
1788504506.301472,22,ciclo1_AC_AP,prosumer652,concentrator_alimentador_650,propose,307,13.350175,0
1788504506.303441,22,ciclo1_AC_AP,prosumer645,concentrator_alimentador_650,propose,426,16.272297,0
1788504506.305336,22,ciclo1_AC_AP,prosumer646,concentrator_alimentador_650,propose,448,8.989040,0
1788504506.310310,22,ciclo1_AC_AP,prosumer692,concentrator_alimentador_650,propose,316,4.441600,0
1788504506.319034,22,ciclo1_AC_AP,prosumer671,concentrator_alimentador_650,propose,366,10.018356,0
1788504506.322316,22,ciclo1_AC_AP,prosumer611,concentrator_alimentador_650,propose,353,13.627010,0
1788504506.332711,22,ciclo1_AC_AP,prosumer632,concentrator_alimentador_650,propose,447,18.870565,0
1788504506.337117,22,ciclo1_AC_AP,prosumer675,concentrator_alimentador_650,propose,265,10.089559,0
1788504506.344727,22,ciclo1_AC_AP,prosumer634,concentrator_alimentador_650,propose,355,10.643265,0
1788504506.526941,22,ciclo2_AD_AC,dso,concentrator_alimentador_650,cfp,100,2.193789,0
1788504506.554103,22,ciclo2_AD_AC,concentrator_alimentador_650,dso,propose,1255,18.533455,0
1788504506.744753,22,ciclo3_AM_AC_AD,market,dso,cfp,100,0.337966,0
1788504506.754935,22,ciclo3_AM_AC_AD,dso,market,propose,1325,23.208757,0
1788504506.993801,22,ciclo3_AM_AC_AD,market,concentrator_alimentador_650,cfp,100,2.480777,0
1788504506.994817,22,ciclo3_AM_AC_AD,market,dso,cfp,100,0.919564,0
1788504507.034534,22,ciclo3_AM_AC_AD,dso,market,propose,1343,21.062557,0
1788504507.038053,22,ciclo3_AM_AC_AD,concentrator_alimentador_650,market,propose,1447,24.288269,0
1788504507.349272,23,ciclo1_AC_AP,concentrator_alimentador_650,prosumer611,cfp,100,2.993416,0
1788504507.350436,23,ciclo1_AC_AP,concentrator_alimentador_650,prosumer632,cfp,100,6.450802,0
1788504507.351419,23,ciclo1_AC_AP,concentrator_alimentador_650,prosumer634,cfp,100,3.603015,0
1788504507.352262,23,ciclo1_AC_AP,concentrator_alimentador_650,prosumer645,cfp,100,3.367146,0
1788504507.352813,23,ciclo1_AC_AP,concentrator_alimentador_650,prosumer646,cfp,100,2.197758,0
1788504507.353223,23,ciclo1_AC_AP,concentrator_alimentador_650,prosumer652,cfp,100,4.335163,0
1788504507.353571,23,ciclo1_AC_AP,concentrator_alimentador_650,prosumer670,cfp,100,3.271056,0
1788504507.353957,23,ciclo1_AC_AP,concentrator_alimentador_650,prosumer671,cfp,100,2.659511,0
1788504507.354349,23,ciclo1_AC_AP,concentrator_alimentador_650,prosumer675,cfp,100,6.045509,0
1788504507.354726,23,ciclo1_AC_AP,concentrator_alimentador_650,prosumer692,cfp,100,0.138609,0
1788504507.359496,23,ciclo1_AC_AP,prosumer692,concentrator_alimentador_650,propose,203,3.887463,0
1788504507.379106,23,ciclo1_AC_AP,prosumer646,concentrator_alimentador_650,propose,377,4.815727,0
1788504507.382491,23,ciclo1_AC_AP,prosumer611,concentrator_alimentador_650,propose,412,16.029256,0
1788504507.385158,23,ciclo1_AC_AP,prosumer671,concentrator_alimentador_650,propose,212,8.712766,0
1788504507.388971,23,ciclo1_AC_AP,prosumer645,concentrator_alimentador_650,propose,104,2.660154,0
1788504507.390701,23,ciclo1_AC_AP,prosumer670,concentrator_alimentador_650,propose,274,6.627627,0
1788504507.392714,23,ciclo1_AC_AP,prosumer634,concentrator_alimentador_650,propose,461,16.773482,0
1788504507.399237,23,ciclo1_AC_AP,prosumer652,concentrator_alimentador_650,propose,482,14.296020,0
1788504507.419475,23,ciclo1_AC_AP,prosumer675,concentrator_alimentador_650,propose,262,13.681934,0
1788504507.421403,23,ciclo1_AC_AP,prosumer632,concentrator_alimentador_650,propose,264,14.168929,0
1788504507.567457,23,ciclo2_AD_AC,dso,concentrator_alimentador_650,cfp,100,2.098806,0
1788504507.593128,23,ciclo2_AD_AC,concentrator_alimentador_650,dso,propose,1018,16.425165,0
1788504507.763884,23,ciclo3_AM_AC_AD,market,dso,cfp,100,2.960082,0
1788504507.801731,23,ciclo3_AM_AC_AD,dso,market,propose,1268,20.454685,0
1788504508.013660,23,ciclo3_AM_AC_AD,market,concentrator_alimentador_650,cfp,100,3.245832,0
1788504508.014733,23,ciclo3_AM_AC_AD,market,dso,cfp,100,2.882720,0
1788504508.076122,23,ciclo3_AM_AC_AD,dso,market,propose,1075,19.410174,0
1788504508.078383,23,ciclo3_AM_AC_AD,concentrator_alimentador_650,market,propose,1447,25.967410,0
1788504508.405778,24,ciclo1_AC_AP,concentrator_alimentador_650,prosumer611,cfp,100,0.769855,0
1788504508.406562,24,ciclo1_AC_AP,concentrator_alimentador_650,prosumer632,cfp,100,0.644950,0
1788504508.407052,24,ciclo1_AC_AP,concentrator_alimentador_650,prosumer634,cfp,100,5.613671,0
1788504508.407343,24,ciclo1_AC_AP,concentrator_alimentador_650,prosumer645,cfp,100,4.453164,0
1788504508.407882,24,ciclo1_AC_AP,concentrator_alimentador_650,prosumer646,cfp,100,3.423109,0
1788504508.408111,24,ciclo1_AC_AP,concentrator_alimentador_650,prosumer652,cfp,100,0.879770,0
1788504508.408231,24,ciclo1_AC_AP,concentrator_alimentador_650,prosumer670,cfp,100,1.502563,0
1788504508.408490,24,ciclo1_AC_AP,concentrator_alimentador_650,prosumer671,cfp,100,2.748363,0
1788504508.408928,24,ciclo1_AC_AP,concentrator_alimentador_650,prosumer675,cfp,100,4.346856,0
1788504508.409322,24,ciclo1_AC_AP,concentrator_alimentador_650,prosumer692,cfp,100,3.232583,0
1788504508.417377,24,ciclo1_AC_AP,prosumer632,concentrator_alimentador_650,propose,231,11.428939,0
