wall_time,t,ciclo,sender,receiver,performative,bytes,delay_s,dropped
1789091262.162895,5,ciclo2_AD_AC,dso,concentrator_trafo_2_12,cfp,100,2.430457,0
1789091262.192338,5,ciclo2_AD_AC,concentrator_trafo_2_12,dso,propose,1302,46.154672,0
1789091262.217360,5,ciclo2_AD_AC,concentrator_trafo_1_3,dso,propose,1484,51.262840,0
1789091262.736600,5,ciclo3_AM_AC_AD,market,dso,cfp,100,2.557324,0
1789091262.772986,5,ciclo3_AM_AC_AD,dso,market,propose,1456,23.671698,0
1789091263.016565,5,ciclo3_AM_AC_AD,market,concentrator_trafo_1_3,cfp,100,4.248323,0
1789091263.017279,5,ciclo3_AM_AC_AD,market,concentrator_trafo_2_12,cfp,100,0.757196,0
1789091263.018033,5,ciclo3_AM_AC_AD,market,dso,cfp,100,0.221247,0
1789091263.055106,5,ciclo3_AM_AC_AD,dso,market,propose,1324,21.902824,0
1789091263.056847,5,ciclo3_AM_AC_AD,concentrator_trafo_2_12,market,propose,1437,23.797376,0
1789091263.079734,5,ciclo3_AM_AC_AD,concentrator_trafo_1_3,market,propose,1317,44.365006,0
1789091263.591185,6,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer3,cfp,100,1.983270,0
1789091263.591884,6,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer4,cfp,100,3.993914,0
1789091263.592498,6,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer5,cfp,100,3.645431,0
1789091263.593058,6,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer6,cfp,100,3.521585,0
1789091263.593407,6,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer7,cfp,100,3.548897,0
1789091263.593789,6,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer8,cfp,100,2.189691,0
1789091263.594017,6,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer9,cfp,100,0.546458,0
1789091263.594171,6,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer10,cfp,100,2.136637,0
1789091263.594308,6,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer11,cfp,100,3.653092,0
1789091263.595222,6,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer12,cfp,100,1.204539,0
1789091263.595504,6,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer13,cfp,100,1.378690,0
1789091263.595701,6,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer14,cfp,100,1.580112,0
1789091263.595856,6,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer15,cfp,100,3.415002,0
1789091263.596005,6,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer16,cfp,100,2.744609,0
1789091263.596148,6,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer17,cfp,100,0.325140,0
1789091263.596288,6,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer18,cfp,100,0.609835,0
1789091263.596430,6,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer19,cfp,100,3.731525,0
1789091263.596600,6,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer20,cfp,100,4.528584,0
1789091263.602799,6,ciclo1_AC_AP,prosumer17,concentrator_trafo_2_12,propose,167,2.955922,0
1789091263.604939,6,ciclo1_AC_AP,prosumer9,concentrator_trafo_1_3,propose,466,8.093646,0
1789091263.607335,6,ciclo1_AC_AP,prosumer18,concentrator_trafo_2_12,propose,258,7.256025,0
1789091263.608985,6,ciclo1_AC_AP,prosumer12,concentrator_trafo_2_12,propose,298,4.128232,0
1789091263.612258,6,ciclo1_AC_AP,prosumer13,concentrator_trafo_2_12,propose,483,7.114562,0
1789091263.614750,6,ciclo1_AC_AP,prosumer3,concentrator_trafo_1_3,propose,312,6.147996,0
1789091263.616372,6,ciclo1_AC_AP,prosumer14,concentrator_trafo_2_12,propose,433,9.868098,0
1789091263.618693,6,ciclo1_AC_AP,prosumer10,concentrator_trafo_1_3,propose,141,5.493194,0
1789091263.620042,6,ciclo1_AC_AP,prosumer8,concentrator_trafo_1_3,propose,100,1.135366,0
1789091263.626267,6,ciclo1_AC_AP,prosumer16,concentrator_trafo_2_12,propose,404,9.018738,0
1789091263.630861,6,ciclo1_AC_AP,prosumer6,concentrator_trafo_1_3,propose,198,5.048915,0
1789091263.632893,6,ciclo1_AC_AP,prosumer7,concentrator_trafo_1_3,propose,457,8.460343,0
1789091263.634521,6,ciclo1_AC_AP,prosumer5,concentrator_trafo_1_3,propose,271,4.416306,0
1789091263.636043,6,ciclo1_AC_AP,prosumer15,concentrator_trafo_2_12,propose,181,10.656570,0
1789091263.636687,6,ciclo1_AC_AP,prosumer11,concentrator_trafo_1_3,propose,222,2.498209,0
1789091263.637802,6,ciclo1_AC_AP,prosumer4,concentrator_trafo_1_3,propose,214,3.711583,0
1789091263.638775,6,ciclo1_AC_AP,prosumer19,concentrator_trafo_2_12,propose,426,7.544216,0
1789091263.644406,6,ciclo1_AC_AP,prosumer20,concentrator_trafo_2_12,propose,329,10.723772,0
1789091263.756854,6,ciclo2_AD_AC,dso,concentrator_trafo_1_3,cfp,100,3.112934,0
1789091263.757630,6,ciclo2_AD_AC,dso,concentrator_trafo_2_12,cfp,100,5.786788,0
1789091263.791519,6,ciclo2_AD_AC,concentrator_trafo_1_3,dso,propose,1193,38.037291,0
1789091263.819970,6,ciclo2_AD_AC,concentrator_trafo_2_12,dso,propose,1363,44.324915,0
1789091264.269057,6,ciclo3_AM_AC_AD,market,dso,cfp,100,1.244469,0
1789091264.292100,6,ciclo3_AM_AC_AD,dso,market,propose,1448,24.591327,0
1789091264.545621,6,ciclo3_AM_AC_AD,market,concentrator_trafo_1_3,cfp,100,3.883232,0
1789091264.546331,6,ciclo3_AM_AC_AD,market,concentrator_trafo_2_12,cfp,100,1.460846,0
1789091264.546985,6,ciclo3_AM_AC_AD,market,dso,cfp,100,3.034762,0
1789091264.599565,6,ciclo3_AM_AC_AD,concentrator_trafo_2_12,market,propose,1344,21.922984,0
1789091264.608057,6,ciclo3_AM_AC_AD,dso,market,propose,1290,24.137422,0
1789091264.611634,6,ciclo3_AM_AC_AD,concentrator_trafo_1_3,market,propose,1447,47.952861,0
1789091265.163093,7,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer3,cfp,100,3.457509,0
1789091265.164384,7,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer4,cfp,100,3.751980,0
1789091265.165339,7,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer5,cfp,100,2.246542,0
1789091265.166207,7,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer6,cfp,100,0.817546,0
1789091265.166828,7,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer7,cfp,100,0.645397,0
1789091265.167385,7,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer8,cfp,100,5.492289,0
1789091265.167548,7,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer9,cfp,100,2.032077,0
1789091265.167694,7,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer10,cfp,100,2.389458,0
1789091265.167832,7,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer11,cfp,100,2.055966,0
1789091265.168665,7,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer12,cfp,100,1.102358,0
1789091265.168816,7,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer13,cfp,100,2.647569,0
1789091265.168943,7,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer14,cfp,100,2.084332,0
1789091265.169064,7,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer15,cfp,100,3.446887,0
1789091265.169175,7,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer16,cfp,100,2.390546,0
1789091265.169285,7,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer17,cfp,100,1.394375,0
1789091265.169395,7,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer18,cfp,100,0.520138,0
1789091265.169504,7,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer19,cfp,100,1.220781,0
1789091265.169689,7,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer20,cfp,100,3.484201,0
1789091265.176962,7,ciclo1_AC_AP,prosumer7,concentrator_trafo_1_3,propose,312,4.604853,0
1789091265.179335,7,ciclo1_AC_AP,prosumer6,concentrator_trafo_1_3,propose,116,0.861223,0
1789091265.181040,7,ciclo1_AC_AP,prosumer18,concentrator_trafo_2_12,propose,305,7.268968,0
1789091265.183626,7,ciclo1_AC_AP,prosumer12,concentrator_trafo_2_12,propose,459,9.164570,0
1789091265.185058,7,ciclo1_AC_AP,prosumer19,concentrator_trafo_2_12,propose,390,9.362101,0
1789091265.186860,7,ciclo1_AC_AP,prosumer17,concentrator_trafo_2_12,propose,314,5.022986,0
1789091265.190615,7,ciclo1_AC_AP,prosumer5,concentrator_trafo_1_3,propose,495,6.158141,0
1789091265.191450,7,ciclo1_AC_AP,prosumer9,concentrator_trafo_1_3,propose,439,6.370402,0
1789091265.193044,7,ciclo1_AC_AP,prosumer11,concentrator_trafo_1_3,propose,463,7.207973,0
1789091265.194634,7,ciclo1_AC_AP,prosumer14,concentrator_trafo_2_12,propose,123,1.741134,0
1789091265.195454,7,ciclo1_AC_AP,prosumer10,concentrator_trafo_1_3,propose,184,5.547912,0
1789091265.196358,7,ciclo1_AC_AP,prosumer16,concentrator_trafo_2_12,propose,328,7.994576,0
1789091265.197267,7,ciclo1_AC_AP,prosumer13,concentrator_trafo_2_12,propose,132,4.029424,0
1789091265.199080,7,ciclo1_AC_AP,prosumer3,concentrator_trafo_1_3,propose,232,5.975675,0
1789091265.203275,7,ciclo1_AC_AP,prosumer4,concentrator_trafo_1_3,propose,459,8.879844,0
1789091265.205781,7,ciclo1_AC_AP,prosumer15,concentrator_trafo_2_12,propose,180,8.355027,0
1789091265.206615,7,ciclo1_AC_AP,prosumer20,concentrator_trafo_2_12,propose,328,13.614818,0
1789091265.225914,7,ciclo1_AC_AP,prosumer8,concentrator_trafo_1_3,propose,370,12.212868,0
1789091265.353827,7,ciclo2_AD_AC,dso,concentrator_trafo_1_3,cfp,100,4.094964,0
1789091265.354504,7,ciclo2_AD_AC,dso,concentrator_trafo_2_12,cfp,100,5.808291,0
1789091265.397975,7,ciclo2_AD_AC,concentrator_trafo_1_3,dso,propose,1453,48.365011,0
1789091265.417806,7,ciclo2_AD_AC,concentrator_trafo_2_12,dso,propose,1249,38.127298,0
1789091265.888352,7,ciclo3_AM_AC_AD,market,dso,cfp,100,0.972938,0
1789091265.908282,7,ciclo3_AM_AC_AD,dso,market,propose,1464,23.160978,0
1789091266.147669,7,ciclo3_AM_AC_AD,market,concentrator_trafo_1_3,cfp,100,7.151866,0
1789091266.148613,7,ciclo3_AM_AC_AD,market,concentrator_trafo_2_12,cfp,100,3.960008,0
1789091266.149202,7,ciclo3_AM_AC_AD,market,dso,cfp,100,3.062694,0
1789091266.243001,7,ciclo3_AM_AC_AD,dso,market,propose,1287,22.519175,0
1789091266.244403,7,ciclo3_AM_AC_AD,concentrator_trafo_2_12,market,propose,1309,22.304689,0
1789091266.249443,7,ciclo3_AM_AC_AD,concentrator_trafo_1_3,market,propose,1386,41.998529,0
1789091266.739965,8,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer3,cfp,100,3.361796,0
1789091266.741327,8,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer4,cfp,100,3.724679,0
1789091266.742292,8,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer5,cfp,100,1.468347,0
1789091266.743405,8,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer6,cfp,100,1.419919,0
1789091266.743940,8,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer7,cfp,100,2.678791,0
1789091266.744335,8,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer8,cfp,100,4.410009,0
1789091266.744715,8,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer9,cfp,100,0.964819,0
1789091266.745043,8,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer10,cfp,100,3.112040,0
1789091266.745226,8,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer11,cfp,100,0.535752,0
1789091266.746222,8,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer12,cfp,100,0.882925,0
1789091266.746426,8,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer13,cfp,100,1.884811,0
1789091266.746615,8,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer14,cfp,100,1.987176,0
1789091266.746782,8,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer15,cfp,100,4.973177,0
1789091266.746936,8,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer16,cfp,100,0.696992,0
1789091266.747079,8,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer17,cfp,100,1.944416,0
1789091266.747223,8,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer18,cfp,100,0.612771,0
1789091266.747383,8,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer19,cfp,100,0.615297,0
1789091266.747526,8,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer20,cfp,100,2.418388,0
1789091266.753911,8,ciclo1_AC_AP,prosumer11,concentrator_trafo_1_3,propose,100,2.237008,0
1789091266.757325,8,ciclo1_AC_AP,prosumer18,concentrator_trafo_2_12,propose,119,0.866997,0
1789091266.758981,8,ciclo1_AC_AP,prosumer19,concentrator_trafo_2_12,propose,353,5.655331,0
1789091266.760208,8,ciclo1_AC_AP,prosumer16,concentrator_trafo_2_12,propose,266,4.737975,0
1789091266.761631,8,ciclo1_AC_AP,prosumer9,concentrator_trafo_1_3,propose,259,6.443558,0
1789091266.762909,8,ciclo1_AC_AP,prosumer12,concentrator_trafo_2_12,propose,339,6.807948,0
1789091266.765139,8,ciclo1_AC_AP,prosumer5,concentrator_trafo_1_3,propose,125,2.270632,0
1789091266.766756,8,ciclo1_AC_AP,prosumer6,concentrator_trafo_1_3,propose,312,6.457929,0
1789091266.769149,8,ciclo1_AC_AP,prosumer13,concentrator_trafo_2_12,propose,196,5.770030,0
1789091266.770765,8,ciclo1_AC_AP,prosumer14,concentrator_trafo_2_12,propose,380,8.020680,0
1789091266.771964,8,ciclo1_AC_AP,prosumer17,concentrator_trafo_2_12,propose,424,6.676087,0
1789091266.773499,8,ciclo1_AC_AP,prosumer7,concentrator_trafo_1_3,propose,142,5.816616,0
1789091266.774413,8,ciclo1_AC_AP,prosumer20,concentrator_trafo_2_12,propose,471,17.051237,0
1789091266.775401,8,ciclo1_AC_AP,prosumer3,concentrator_trafo_1_3,propose,166,4.653982,0
1789091266.777922,8,ciclo1_AC_AP,prosumer10,concentrator_trafo_1_3,propose,107,1.331190,0
1789091266.780627,8,ciclo1_AC_AP,prosumer4,concentrator_trafo_1_3,propose,305,4.706421,0
1789091266.793386,8,ciclo1_AC_AP,prosumer8,concentrator_trafo_1_3,propose,447,16.087475,0
1789091266.799274,8,ciclo1_AC_AP,prosumer15,concentrator_trafo_2_12,propose,313,9.904944,0
1789091266.960078,8,ciclo2_AD_AC,dso,concentrator_trafo_1_3,cfp,100,1.244108,0
1789091266.960925,8,ciclo2_AD_AC,dso,concentrator_trafo_2_12,cfp,100,3.747056,0
1789091266.977685,8,ciclo2_AD_AC,concentrator_trafo_1_3,dso,propose,1161,38.068351,0
1789091267.001928,8,ciclo2_AD_AC,concentrator_trafo_2_12,dso,propose,1001,32.134692,0
1789091267.362574,8,ciclo3_AM_AC_AD,market,dso,cfp,100,3.415770,0
1789091267.408070,8,ciclo3_AM_AC_AD,dso,market,propose,1109,18.699270,0
1789091267.599946,8,ciclo3_AM_AC_AD,market,concentrator_trafo_1_3,cfp,100,5.493067,0
1789091267.600698,8,ciclo3_AM_AC_AD,market,concentrator_trafo_2_12,cfp,100,3.659475,0
1789091267.601578,8,ciclo3_AM_AC_AD,market,dso,cfp,100,2.432935,0
1789091267.660015,8,ciclo3_AM_AC_AD,dso,market,propose,1007,17.825313,0
1789091267.663449,8,ciclo3_AM_AC_AD,concentrator_trafo_2_12,market,propose,1367,21.945713,0
1789091267.676638,8,ciclo3_AM_AC_AD,concentrator_trafo_1_3,market,propose,1386,44.034540,0
1789091268.187205,9,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer3,cfp,100,3.891496,0
1789091268.187947,9,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer4,cfp,100,3.066578,0
1789091268.188510,9,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer5,cfp,100,1.315183,0
1789091268.189302,9,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer6,cfp,100,0.346831,0
1789091268.189865,9,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer7,cfp,100,2.165537,0
1789091268.190242,9,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer8,cfp,100,1.445556,0
1789091268.190605,9,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer9,cfp,100,3.115455,0
1789091268.190838,9,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer10,cfp,100,1.555033,0
1789091268.191046,9,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer11,cfp,100,2.308137,0
1789091268.191919,9,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer12,cfp,100,3.053201,0
1789091268.192157,9,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer13,cfp,100,3.801024,0
1789091268.192306,9,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer14,cfp,100,2.473782,0
1789091268.192442,9,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer15,cfp,100,1.718910,0
1789091268.192578,9,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer16,cfp,100,0.298632,0
1789091268.192713,9,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer17,cfp,100,1.291551,0
1789091268.192860,9,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer18,cfp,100,2.669790,0
1789091268.192995,9,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer19,cfp,100,2.808414,0
1789091268.193126,9,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer20,cfp,100,1.173676,0
1789091268.194752,9,ciclo1_AC_AP,prosumer6,concentrator_trafo_1_3,propose,101,1.234263,0
1789091268.198485,9,ciclo1_AC_AP,prosumer16,concentrator_trafo_2_12,propose,445,8.272201,0
1789091268.204349,9,ciclo1_AC_AP,prosumer5,concentrator_trafo_1_3,propose,370,4.789334,0
1789091268.209010,9,ciclo1_AC_AP,prosumer8,concentrator_trafo_1_3,propose,413,16.814677,0
1789091268.210838,9,ciclo1_AC_AP,prosumer20,concentrator_trafo_2_12,propose,150,10.213672,0
1789091268.212235,9,ciclo1_AC_AP,prosumer17,concentrator_trafo_2_12,propose,197,5.104273,0
1789091268.214027,9,ciclo1_AC_AP,prosumer10,concentrator_trafo_1_3,propose,160,4.337521,0
1789091268.217193,9,ciclo1_AC_AP,prosumer15,concentrator_trafo_2_12,propose,411,13.462600,0
1789091268.218062,9,ciclo1_AC_AP,prosumer7,concentrator_trafo_1_3,propose,432,6.289864,0
1789091268.219430,9,ciclo1_AC_AP,prosumer11,concentrator_trafo_1_3,propose,201,2.473088,0
1789091268.220771,9,ciclo1_AC_AP,prosumer14,concentrator_trafo_2_12,propose,254,4.434980,0
1789091268.221472,9,ciclo1_AC_AP,prosumer4,concentrator_trafo_1_3,propose,243,3.998823,0
1789091268.222319,9,ciclo1_AC_AP,prosumer18,concentrator_trafo_2_12,propose,452,7.767296,0
1789091268.223643,9,ciclo1_AC_AP,prosumer19,concentrator_trafo_2_12,propose,193,5.946963,0
1789091268.224124,9,ciclo1_AC_AP,prosumer9,concentrator_trafo_1_3,propose,151,4.389215,0
1789091268.224796,9,ciclo1_AC_AP,prosumer12,concentrator_trafo_2_12,propose,343,5.871879,0
1789091268.227720,9,ciclo1_AC_AP,prosumer3,concentrator_trafo_1_3,propose,303,7.418152,0
1789091268.232214,9,ciclo1_AC_AP,prosumer13,concentrator_trafo_2_12,propose,421,7.835738,0
1789091268.382488,9,ciclo2_AD_AC,dso,concentrator_trafo_1_3,cfp,100,1.901552,0
1789091268.383047,9,ciclo2_AD_AC,dso,concentrator_trafo_2_12,cfp,100,6.594358,0
1789091268.405725,9,ciclo2_AD_AC,concentrator_trafo_1_3,dso,propose,1041,34.126765,0
1789091268.453944,9,ciclo2_AD_AC,concentrator_trafo_2_12,dso,propose,1011,31.556061,0
1789091268.776317,9,ciclo3_AM_AC_AD,market,dso,cfp,100,2.114756,0
1789091268.804143,9,ciclo3_AM_AC_AD,dso,market,propose,1140,19.503258,0
1789091269.003764,9,ciclo3_AM_AC_AD,market,concentrator_trafo_1_3,cfp,100,3.064513,0
1789091269.004615,9,ciclo3_AM_AC_AD,market,concentrator_trafo_2_12,cfp,100,2.691567,0
1789091269.005385,9,ciclo3_AM_AC_AD,market,dso,cfp,100,4.036813,0
1789091269.068323,9,ciclo3_AM_AC_AD,concentrator_trafo_2_12,market,propose,1467,25.869623,0
1789091269.070670,9,ciclo3_AM_AC_AD,concentrator_trafo_1_3,market,propose,1231,39.836819,0
1789091269.083230,9,ciclo3_AM_AC_AD,dso,market,propose,1409,22.645896,0
1789091269.535216,10,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer3,cfp,100,1.426919,0
1789091269.535903,10,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer4,cfp,100,1.899139,0
1789091269.536301,10,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer5,cfp,100,3.325148,0
1789091269.536492,10,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer6,cfp,100,2.273082,0
1789091269.536670,10,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer7,cfp,100,3.667668,0
1789091269.536831,10,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer8,cfp,100,3.769007,0
1789091269.536989,10,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer9,cfp,100,1.062310,0
1789091269.537143,10,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer10,cfp,100,1.563372,0
1789091269.537301,10,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer11,cfp,100,0.720024,0
1789091269.538239,10,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer12,cfp,100,3.506426,0
1789091269.538415,10,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer13,cfp,100,3.413283,0
1789091269.538569,10,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer14,cfp,100,0.587878,0
1789091269.538873,10,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer15,cfp,100,5.165721,0
1789091269.539184,10,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer16,cfp,100,0.614139,0
1789091269.539404,10,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer17,cfp,100,1.956092,0
1789091269.539632,10,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer18,cfp,100,1.875436,0
1789091269.539784,10,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer19,cfp,100,1.826775,0
1789091269.539917,10,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer20,cfp,100,7.064537,0
1789091269.549084,10,ciclo1_AC_AP,prosumer14,concentrator_trafo_2_12,propose,159,2.699895,0
1789091269.550293,10,ciclo1_AC_AP,prosumer11,concentrator_trafo_1_3,propose,231,4.018879,0
1789091269.551785,10,ciclo1_AC_AP,prosumer16,concentrator_trafo_2_12,propose,168,5.752190,0
1789091269.553982,10,ciclo1_AC_AP,prosumer9,concentrator_trafo_1_3,propose,434,6.502549,0
1789091269.555449,10,ciclo1_AC_AP,prosumer3,concentrator_trafo_1_3,propose,366,6.293797,0
1789091269.557633,10,ciclo1_AC_AP,prosumer10,concentrator_trafo_1_3,propose,433,9.113538,0
1789091269.558578,10,ciclo1_AC_AP,prosumer4,concentrator_trafo_1_3,propose,430,7.752094,0
1789091269.561601,10,ciclo1_AC_AP,prosumer19,concentrator_trafo_2_12,propose,277,7.307861,0
1789091269.563078,10,ciclo1_AC_AP,prosumer18,concentrator_trafo_2_12,propose,158,2.247570,0
1789091269.564366,10,ciclo1_AC_AP,prosumer17,concentrator_trafo_2_12,propose,179,4.339262,0
1789091269.565445,10,ciclo1_AC_AP,prosumer6,concentrator_trafo_1_3,propose,242,2.929591,0
1789091269.571224,10,ciclo1_AC_AP,prosumer5,concentrator_trafo_1_3,propose,109,3.862319,0
1789091269.575259,10,ciclo1_AC_AP,prosumer13,concentrator_trafo_2_12,propose,121,2.281025,0
1789091269.576143,10,ciclo1_AC_AP,prosumer12,concentrator_trafo_2_12,propose,120,0.879125,0
1789091269.577433,10,ciclo1_AC_AP,prosumer7,concentrator_trafo_1_3,propose,205,3.027908,0
1789091269.579675,10,ciclo1_AC_AP,prosumer8,concentrator_trafo_1_3,propose,448,13.271763,0
1789091269.595510,10,ciclo1_AC_AP,prosumer15,concentrator_trafo_2_12,propose,232,7.726536,0
1789091269.616535,10,ciclo1_AC_AP,prosumer20,concentrator_trafo_2_12,propose,385,18.723206,0
1789091269.810285,10,ciclo2_AD_AC,dso,concentrator_trafo_1_3,cfp,100,4.475587,0
1789091269.810911,10,ciclo2_AD_AC,dso,concentrator_trafo_2_12,cfp,100,3.685738,0
1789091269.853192,10,ciclo2_AD_AC,concentrator_trafo_2_12,dso,propose,1161,39.620796,0
1789091269.858315,10,ciclo2_AD_AC,concentrator_trafo_1_3,dso,propose,1484,49.053873,0
1789091270.355903,10,ciclo3_AM_AC_AD,market,dso,cfp,100,0.690285,0
1789091270.373166,10,ciclo3_AM_AC_AD,dso,market,propose,1187,20.638959,0
1789091270.583890,10,ciclo3_AM_AC_AD,market,concentrator_trafo_1_3,cfp,100,2.652433,0
1789091270.584240,10,ciclo3_AM_AC_AD,market,concentrator_trafo_2_12,cfp,100,0.940731,0
1789091270.584404,10,ciclo3_AM_AC_AD,market,dso,cfp,100,3.049424,0
1789091270.622279,10,ciclo3_AM_AC_AD,concentrator_trafo_2_12,market,propose,1480,24.946477,0
1789091270.635256,10,ciclo3_AM_AC_AD,concentrator_trafo_1_3,market,propose,1290,45.648197,0
1789091270.641556,10,ciclo3_AM_AC_AD,dso,market,propose,1465,23.976360,0
1789091271.161596,11,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer3,cfp,100,0.493738,0
1789091271.162112,11,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer4,cfp,100,1.390553,0
1789091271.162344,11,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer5,cfp,100,0.284205,0
1789091271.162559,11,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer6,cfp,100,2.124075,0
1789091271.162747,11,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer7,cfp,100,2.627171,0
1789091271.162927,11,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer8,cfp,100,5.774540,0
1789091271.163096,11,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer9,cfp,100,0.951688,0
1789091271.163256,11,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer10,cfp,100,2.497455,0
1789091271.163405,11,ciclo1_AC_AP,concentrator_trafo_1_3,prosumer11,cfp,100,1.223427,0
1789091271.164359,11,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer12,cfp,100,0.358622,0
1789091271.164569,11,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer13,cfp,100,1.233256,0
1789091271.164738,11,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer14,cfp,100,0.288280,0
1789091271.164906,11,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer15,cfp,100,6.810388,0
1789091271.165044,11,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer16,cfp,100,0.409902,0
1789091271.165178,11,ciclo1_AC_AP,concentrator_trafo_2_12,prosumer17,cfp,100,3.176528,0
