611,632,634,645,646,652,670,671,675,692
129.299280,0.000000,244.000000,71.400000,115.000000,88.320000,111.180000,369.600000,430.410000,86.700000
127.436760,0.000000,233.600000,68.000000,108.100000,84.480000,105.350000,334.950000,409.970000,81.600000
119.733550,0.000000,215.200000,59.500000,92.000000,80.640000,94.330000,288.750000,379.150000,69.700000
117.273140,0.000000,211.200000,54.400000,85.100000,80.640000,90.310000,254.100000,367.410000,66.300000
112.536260,0.000000,200.800000,45.900000,75.900000,78.080000,83.460000,196.350000,338.810000,59.500000
110.558650,0.000000,198.000000,42.500000,71.300000,79.360000,81.440000,173.250000,335.500000,56.100000
106.649500,0.000000,204.800000,37.400000,64.400000,83.200000,79.400000,161.700000,328.970000,51.000000
105.384870,0.000000,213.200000,35.700000,59.800000,88.320000,79.530000,161.700000,335.720000,47.600000
105.775700,0.000000,225.200000,34.000000,55.200000,93.440000,79.660000,127.050000,325.880000,42.500000
104.764030,0.000000,220.400000,32.300000,55.200000,88.320000,76.850000,127.050000,314.280000,40.800000
103.108400,0.000000,204.000000,27.200000,50.600000,81.920000,70.700000,115.500000,289.400000,37.400000
102.372470,0.000000,198.400000,27.200000,48.300000,79.360000,68.210000,103.950000,282.920000,35.700000
101.429650,0.000000,181.600000,27.200000,46.000000,71.680000,63.080000,92.400000,259.990000,34.000000
102.809370,0.000000,162.000000,27.200000,41.400000,58.880000,54.140000,80.850000,230.310000,32.300000
102.257550,0.000000,119.200000,27.200000,46.000000,42.240000,47.900000,92.400000,193.290000,32.300000
101.958690,0.000000,107.200000,27.200000,50.600000,37.120000,47.600000,92.400000,186.540000,35.700000
98.509390,0.000000,97.200000,28.900000,46.000000,33.280000,43.450000,80.850000,172.310000,34.000000
97.336730,0.000000,90.000000,28.900000,43.700000,30.720000,40.960000,46.200000,164.470000,34.000000
95.382070,0.000000,56.400000,40.800000,41.400000,17.920000,34.380000,11.550000,128.580000,30.600000
90.898150,0.000000,34.800000,35.700000,29.900000,12.800000,25.380000,11.550000,107.280000,27.200000
84.643510,0.000000,16.400000,32.300000,9.200000,5.120000,10.550000,34.650000,42.740000,10.200000
83.125920,0.000000,10.800000,30.600000,6.900000,3.840000,8.550000,103.950000,29.370000,5.100000
79.929580,0.000000,4.400000,15.300000,0.000000,1.280000,2.190000,127.050000,10.380000,0.000000
80.780430,0.000000,2.800000,8.500000,0.000000,0.000000,0.850000,161.700000,9.520000,0.000000
79.837610,0.000000,10.000000,3.400000,4.600000,1.280000,3.340000,207.900000,19.990000,6.800000
75.859610,0.000000,14.800000,0.000000,4.600000,3.840000,4.320000,231.000000,36.850000,8.500000
76.848330,0.000000,16.400000,1.700000,11.500000,3.840000,8.000000,254.100000,47.910000,10.200000
79.308740,0.000000,19.200000,5.100000,11.500000,2.560000,7.680000,254.100000,49.860000,11.900000
81.884240,0.000000,31.200000,8.500000,25.300000,5.120000,16.360000,265.650000,75.740000,30.600000
93.289540,0.000000,33.600000,10.200000,29.900000,6.400000,19.530000,242.550000,101.530000,34.000000
95.749950,0.000000,40.000000,18.700000,36.800000,6.400000,23.890000,207.900000,104.340000,30.600000
94.485320,0.000000,48.400000,11.900000,46.000000,8.960000,29.210000,196.350000,114.310000,39.100000
88.345770,0.000000,67.600000,27.200000,59.800000,15.360000,41.060000,242.550000,155.780000,44.200000
91.266030,0.000000,72.800000,32.300000,64.400000,16.640000,44.570000,265.650000,169.740000,49.300000
96.186850,0.000000,86.000000,39.100000,73.600000,21.760000,52.570000,311.850000,213.160000,59.500000
97.152790,0.000000,91.200000,40.800000,80.500000,23.040000,56.910000,334.950000,227.120000,66.300000
100.601920,0.000000,113.200000,57.800000,89.700000,34.560000,69.230000,392.700000,280.870000,71.400000
105.729800,0.000000,124.800000,62.900000,96.600000,38.400000,75.230000,427.350000,296.460000,78.200000
108.834000,0.000000,137.600000,73.100000,110.400000,42.240000,85.250000,462.000000,253.850000,88.400000
111.409500,0.000000,146.000000,73.100000,115.000000,44.800000,88.910000,438.900000,282.540000,90.100000
113.019060,0.000000,164.800000,74.800000,124.200000,48.640000,95.740000,462.000000,360.500000,95.200000
98.969240,0.000000,170.800000,71.400000,131.100000,52.480000,100.890000,496.650000,410.040000,100.300000
101.130790,0.000000,183.200000,71.400000,140.300000,55.040000,106.890000,554.400000,448.340000,107.100000
102.533460,0.000000,186.000000,73.100000,144.900000,53.760000,108.740000,565.950000,455.820000,108.800000
104.120070,0.000000,199.200000,76.500000,151.800000,57.600000,114.570000,589.050000,485.280000,110.500000
104.695010,0.000000,204.800000,76.500000,154.100000,58.880000,116.400000,612.150000,489.540000,112.200000
106.879510,0.000000,208.400000,79.900000,156.400000,61.440000,119.230000,716.100000,506.310000,113.900000
106.810490,0.000000,215.200000,79.900000,156.400000,64.000000,120.550000,716.100000,512.110000,115.600000
105.108960,0.000000,216.800000,79.900000,147.200000,67.840000,117.850000,693.000000,524.300000,115.600000
105.683730,0.000000,216.800000,79.900000,149.500000,67.840000,119.020000,704.550000,529.830000,115.600000
128.310560,0.000000,216.400000,85.000000,142.600000,69.120000,116.680000,716.100000,523.710000,115.600000
128.885500,0.000000,220.400000,86.700000,135.700000,71.680000,114.660000,704.550000,528.830000,115.600000
128.034650,0.000000,225.200000,88.400000,138.000000,72.960000,116.660000,681.450000,535.220000,113.900000
129.391250,0.000000,231.200000,88.400000,142.600000,75.520000,120.320000,681.450000,545.870000,115.600000
125.206360,0.000000,238.000000,83.300000,147.200000,75.520000,122.150000,646.800000,538.980000,117.300000
124.493380,0.000000,235.200000,81.600000,144.900000,75.520000,120.810000,646.800000,534.130000,117.300000
124.194520,0.000000,238.800000,78.200000,142.600000,76.800000,119.960000,623.700000,530.820000,115.600000
125.873100,0.000000,242.400000,76.500000,142.600000,76.800000,119.790000,623.700000,535.670000,113.900000
122.791850,0.000000,225.200000,74.800000,154.100000,78.080000,126.130000,635.250000,534.400000,113.900000
122.561840,0.000000,229.200000,73.100000,149.500000,75.520000,122.300000,623.700000,523.070000,113.900000
132.058720,0.000000,231.600000,73.100000,151.800000,74.240000,122.810000,635.250000,516.000000,90.100000
134.450110,0.000000,234.800000,71.400000,149.500000,75.520000,122.130000,623.700000,513.370000,86.700000
133.668280,0.000000,236.800000,69.700000,147.200000,75.520000,120.790000,612.150000,507.840000,86.700000
133.185480,0.000000,235.200000,68.000000,144.900000,75.520000,119.450000,600.600000,502.310000,88.400000
